Time,Open,High,Low,Close,Volume
2014.08.27 11:15:00,61150,61220,61060,61175,9400
2014.08.27 11:30:00,61180,61270,61160,61235,6528
2014.08.27 11:45:00,61230,61470,61200,61375,16302
2014.08.27 12:00:00,61375,61495,61370,61470,8532
2014.08.27 12:15:00,61475,61555,61425,61440,9186
2014.08.27 12:30:00,61430,61475,61390,61410,5992
2014.08.27 12:45:00,61410,61475,61375,61415,3558
2014.08.27 13:00:00,61405,61515,61405,61460,5112
2014.08.27 13:15:00,61460,61630,61410,61545,6532
2014.08.27 13:30:00,61540,61775,61530,61720,12526
2014.08.27 13:45:00,61715,61915,61715,61900,12867
2014.08.27 14:00:00,61900,61945,61820,61885,8897
2014.08.27 14:15:00,61890,61930,61855,61885,5512
2014.08.27 14:30:00,61885,61890,61775,61835,7928
2014.08.27 14:45:00,61835,61965,61810,61955,6944
2014.08.27 15:00:00,61950,62025,61945,62000,11037
2014.08.27 15:15:00,62005,62070,61955,61970,9478
2014.08.27 15:30:00,61970,62040,61885,61975,8520
2014.08.27 15:45:00,61985,62025,61890,61895,7667
2014.08.27 16:00:00,61900,61960,61840,61910,10947
2014.08.27 16:15:00,61910,61995,61905,61930,6745
2014.08.27 16:30:00,61930,61990,61875,61895,6730
2014.08.27 16:45:00,61905,61960,61805,61810,10558
2014.08.27 17:00:00,61810,61820,61720,61725,7238
2014.08.27 17:15:00,61725,61820,61710,61805,3682
2014.08.27 17:30:00,61805,61815,61745,61785,1998
2014.08.27 17:45:00,61775,61845,61775,61795,3664
2014.08.28 09:00:00,61490,61495,61290,61320,6842
2014.08.28 09:15:00,61320,61360,61275,61325,3936
2014.08.28 09:30:00,61310,61445,61280,61410,5994
2014.08.28 09:45:00,61410,61470,61285,61380,5874
2014.08.28 10:00:00,61375,61570,61340,61510,11899
2014.08.28 10:15:00,61510,61685,61475,61610,13075
2014.08.28 10:30:00,61605,61795,61575,61685,19548
2014.08.28 10:45:00,61680,61810,61645,61710,10708
2014.08.28 11:00:00,61720,61730,61410,61435,14820
2014.08.28 11:15:00,61435,61535,61375,61435,12877
2014.08.28 11:30:00,61430,61480,61310,61345,7507
2014.08.28 11:45:00,61340,61470,61340,61380,7530
2014.08.28 12:00:00,61375,61380,61185,61215,11439
2014.08.28 12:15:00,61215,61280,61155,61215,8461
2014.08.28 12:30:00,61215,61260,61165,61225,5537
2014.08.28 12:45:00,61225,61275,61055,61070,7949
2014.08.28 13:00:00,61070,61105,60995,61050,7729
2014.08.28 13:15:00,61050,61140,61045,61075,4006
2014.08.28 13:30:00,61070,61120,61040,61075,2681
2014.08.28 13:45:00,61075,61190,61065,61075,4233
2014.08.28 14:00:00,61075,61090,60950,61070,5965
2014.08.28 14:15:00,61075,61220,61060,61160,7031
2014.08.28 14:30:00,61160,61335,61120,61325,11626
2014.08.28 14:45:00,61320,61390,61265,61270,6666
2014.08.28 15:00:00,61270,61400,61250,61335,7156
2014.08.28 15:15:00,61340,61370,61195,61215,6029
2014.08.28 15:30:00,61220,61280,61135,61160,7482
2014.08.28 15:45:00,61170,61225,61120,61185,4469
2014.08.28 16:00:00,61185,61190,61075,61110,7196
2014.08.28 16:15:00,61115,61265,61115,61250,6339
2014.08.28 16:30:00,61245,61335,61210,61230,7297
2014.08.28 16:45:00,61235,61300,61200,61210,6169
2014.08.28 17:00:00,61205,61230,61105,61145,6716
2014.08.28 17:15:00,61155,61230,61135,61195,1794
2014.08.28 17:30:00,61195,61215,61140,61180,2152
2014.08.28 17:45:00,61180,61300,61170,61300,2909
2014.08.29 09:00:00,61500,61750,61420,61680,6430
2014.08.29 09:15:00,61675,61695,61605,61635,2747
2014.08.29 09:30:00,61620,61685,61580,61640,3923
2014.08.29 09:45:00,61645,61675,61485,61630,8400
2014.08.29 10:00:00,61640,61655,61405,61445,10405
2014.08.29 10:15:00,61445,61610,61385,61400,10023
2014.08.29 10:30:00,61400,61490,61305,61375,12884
2014.08.29 10:45:00,61360,61380,61210,61255,12146
2014.08.29 11:00:00,61255,61285,61025,61090,13892
2014.08.29 11:15:00,61095,61215,61090,61160,9023
2014.08.29 11:30:00,61160,61260,61115,61240,9178
2014.08.29 11:45:00,61240,61390,61240,61320,12722
2014.08.29 12:00:00,61320,61345,61175,61310,10445
2014.08.29 12:15:00,61320,61540,61190,61510,17866
2014.08.29 12:30:00,61510,61600,61470,61530,10647
2014.08.29 12:45:00,61530,61565,61435,61455,6691
2014.08.29 13:00:00,61460,61630,61455,61515,8836
2014.08.29 13:15:00,61520,61600,61485,61540,4838
2014.08.29 13:30:00,61540,61550,61455,61535,4099
2014.08.29 13:45:00,61530,61660,61510,61630,7050
2014.08.29 14:00:00,61630,61640,61530,61570,4204
2014.08.29 14:15:00,61570,61675,61530,61655,6528
2014.08.29 14:30:00,61655,61765,61640,61735,10099
2014.08.29 14:45:00,61725,61900,61725,61815,10002
2014.08.29 15:00:00,61815,62025,61770,62020,16289
2014.08.29 15:15:00,62010,62065,61905,61955,12361
2014.08.29 15:30:00,61955,62020,61920,61965,6651
2014.08.29 15:45:00,61965,62045,61945,61975,8452
2014.08.29 16:00:00,61965,62135,61945,62115,8311
2014.08.29 16:15:00,62105,62270,62090,62230,13099
2014.08.29 16:30:00,62225,62265,62135,62155,9097
2014.08.29 16:45:00,62150,62285,62120,62140,9960
2014.08.29 17:00:00,62140,62220,62065,62205,8946
2014.08.29 17:15:00,62200,62255,62155,62200,3608
2014.08.29 17:30:00,62200,62320,62180,62285,3185
2014.08.29 17:45:00,62280,62365,62270,62285,4268
2014.09.01 09:00:00,62650,62750,62500,62695,5545
2014.09.01 09:15:00,62700,62740,62680,62720,1982
2014.09.01 09:30:00,62725,62925,62715,62830,6020
2014.09.01 09:45:00,62830,62855,62740,62765,3414
2014.09.01 10:00:00,62775,62990,62715,62825,9657
2014.09.01 10:15:00,62830,62885,62730,62880,6357
2014.09.01 10:30:00,62880,63010,62780,62965,8676
2014.09.01 10:45:00,62960,63000,62890,62930,5246
2014.09.01 11:00:00,62935,63085,62765,62865,11496
2014.09.01 11:15:00,62860,62905,62745,62785,9347
2014.09.01 11:30:00,62790,62935,62775,62880,5213
2014.09.01 11:45:00,62870,62895,62610,62670,9070
2014.09.01 12:00:00,62670,62730,62520,62525,8635
2014.09.01 12:15:00,62525,62830,62455,62735,11485
2014.09.01 12:30:00,62725,62810,62655,62720,4468
2014.09.01 12:45:00,62720,62740,62505,62580,5165
2014.09.01 13:00:00,62585,62665,62525,62610,2963
2014.09.01 13:15:00,62610,62770,62550,62645,5942
2014.09.01 13:30:00,62645,62770,62510,62540,5363
2014.09.01 13:45:00,62540,62650,62525,62600,2319
2014.09.01 14:00:00,62610,62690,62550,62655,2455
2014.09.01 14:15:00,62650,62685,62585,62590,1893
2014.09.01 14:30:00,62590,62670,62540,62575,2757
2014.09.01 14:45:00,62570,62595,62380,62470,5133
2014.09.01 15:00:00,62460,62485,62350,62450,5402
2014.09.01 15:15:00,62445,62540,62360,62485,4295
2014.09.01 15:30:00,62470,62625,62450,62565,3743
2014.09.01 15:45:00,62565,62665,62550,62645,4495
2014.09.01 16:00:00,62645,62790,62630,62695,5285
2014.09.01 16:15:00,62700,62750,62380,62380,7566
2014.09.01 16:30:00,62395,62400,61910,62145,13438
2014.09.01 16:45:00,62145,62160,61855,61920,7095
2014.09.01 17:00:00,61910,61945,61885,61895,1954
2014.09.01 17:15:00,61900,61920,61880,61915,1479
2014.09.01 17:30:00,61900,61910,61730,61785,2736
2014.09.01 17:45:00,61780,61800,61540,61580,3958
2014.09.02 09:00:00,61900,61980,61770,61860,7289
2014.09.02 09:15:00,61870,62020,61820,62015,5510
2014.09.02 09:30:00,62010,62055,61910,62045,5425
2014.09.02 09:45:00,62045,62065,61945,62005,5118
2014.09.02 10:00:00,62005,62120,61830,61890,15617
2014.09.02 10:15:00,61880,61950,61670,61745,11834
2014.09.02 10:30:00,61740,61860,61620,61785,18928
2014.09.02 10:45:00,61780,61945,61700,61805,16049
2014.09.02 11:00:00,61820,61990,61770,61865,13302
2014.09.02 11:15:00,61870,61905,61630,61695,15185
2014.09.02 11:30:00,61700,61840,61660,61700,10136
2014.09.02 11:45:00,61705,61865,61660,61770,12238
2014.09.02 12:00:00,61765,61850,61735,61805,6122
2014.09.02 12:15:00,61805,61830,61665,61690,7287
2014.09.02 12:30:00,61700,62265,61685,62245,22476
2014.09.02 12:45:00,62245,62285,62105,62195,10982
2014.09.02 13:00:00,62185,62480,62180,62365,13922
2014.09.02 13:15:00,62365,62525,62345,62445,10036
2014.09.02 13:30:00,62440,62440,62180,62195,13188
2014.09.02 13:45:00,62200,62305,62115,62270,10832
2014.09.02 14:00:00,62270,62515,62270,62410,13791
2014.09.02 14:15:00,62410,62560,62375,62520,8393
2014.09.02 14:30:00,62520,62585,62420,62495,8896
2014.09.02 14:45:00,62500,62660,62460,62625,7914
2014.09.02 15:00:00,62625,62900,62600,62840,15026
2014.09.02 15:15:00,62830,62995,62790,62925,11052
2014.09.02 15:30:00,62925,62950,62745,62835,11087
2014.09.02 15:45:00,62835,62945,62770,62795,9019
2014.09.02 16:00:00,62800,62820,62600,62640,13845
2014.09.02 16:15:00,62640,62800,62620,62655,10853
2014.09.02 16:30:00,62655,62740,62605,62630,7062
2014.09.02 16:45:00,62630,62670,62485,62510,13313
2014.09.02 17:00:00,62515,62725,62505,62675,6887
2014.09.02 17:15:00,62680,62780,62655,62765,3114
2014.09.02 17:30:00,62765,62820,62740,62790,2277
2014.09.02 17:45:00,62785,62855,62750,62750,3447
2014.09.03 09:00:00,63000,63010,62875,62945,6068
2014.09.03 09:15:00,62935,62935,62755,62830,6860
2014.09.03 09:30:00,62825,62870,62685,62795,7107
2014.09.03 09:45:00,62790,62995,62770,62960,6720
2014.09.03 10:00:00,62960,63040,62600,62615,16129
2014.09.03 10:15:00,62610,62845,62600,62780,10350
2014.09.03 10:30:00,62785,62940,62675,62870,23386
2014.09.03 10:45:00,62870,63055,62790,63010,17913
2014.09.03 11:00:00,63005,63080,62905,62940,17421
2014.09.03 11:15:00,62935,62950,62750,62830,11458
2014.09.03 11:30:00,62825,62835,62500,62725,25931
2014.09.03 11:45:00,62725,62795,62565,62780,12524
2014.09.03 12:00:00,62785,62870,62650,62650,12695
2014.09.03 12:15:00,62655,62725,62425,62460,15646
2014.09.03 12:30:00,62460,62500,62350,62355,11194
2014.09.03 12:45:00,62355,62515,62315,62350,11133
2014.09.03 13:00:00,62345,62475,62265,62430,8425
2014.09.03 13:15:00,62430,62430,62125,62180,11609
2014.09.03 13:30:00,62180,62185,61945,62010,12890
2014.09.03 13:45:00,62015,62040,61855,62010,10160
2014.09.03 14:00:00,62005,62075,61975,62035,7652
2014.09.03 14:15:00,62030,62210,62030,62165,7913
2014.09.03 14:30:00,62165,62295,62150,62215,12090
2014.09.03 14:45:00,62215,62230,62065,62225,8806
2014.09.03 15:00:00,62225,62395,62175,62205,13490
2014.09.03 15:15:00,62200,62330,62125,62225,9377
2014.09.03 15:30:00,62220,62280,62115,62215,7479
2014.09.03 15:45:00,62210,62330,62165,62285,7555
2014.09.03 16:00:00,62285,62360,62085,62350,11995
2014.09.03 16:15:00,62345,62520,62295,62510,12069
2014.09.03 16:30:00,62515,62670,62460,62605,12339
2014.09.03 16:45:00,62605,62610,62470,62515,9468
2014.09.03 17:00:00,62515,62640,62485,62615,5883
2014.09.03 17:15:00,62605,62735,62550,62715,3925
2014.09.03 17:30:00,62715,62820,62680,62730,4545
2014.09.03 17:45:00,62725,62780,62600,62600,2383
2014.09.04 09:00:00,61845,61850,61565,61695,9252
2014.09.04 09:15:00,61695,61880,61690,61860,7041
2014.09.04 09:30:00,61860,61970,61770,61900,11165
2014.09.04 09:45:00,61895,61930,61635,61655,10846
2014.09.04 10:00:00,61660,61860,61645,61780,14791
2014.09.04 10:15:00,61785,62020,61750,61825,14802
2014.09.04 10:30:00,61835,62185,61710,62040,26172
2014.09.04 10:45:00,62030,62090,61875,62020,13850
2014.09.04 11:00:00,62000,62215,61990,62205,15784
2014.09.04 11:15:00,62205,62385,62095,62320,19114
2014.09.04 11:30:00,62325,62425,62255,62395,12802
2014.09.04 11:45:00,62395,62465,62320,62370,11854
2014.09.04 12:00:00,62370,62375,62140,62160,12530
2014.09.04 12:15:00,62165,62165,61935,62070,15973
2014.09.04 12:30:00,62070,62100,61955,62020,9552
2014.09.04 12:45:00,62015,62135,61995,62105,6946
2014.09.04 13:00:00,62105,62125,61960,61970,6527
2014.09.04 13:15:00,61970,61980,61790,61845,10899
2014.09.04 13:30:00,61845,61935,61825,61865,4530
2014.09.04 13:45:00,61865,62000,61830,61955,5804
2014.09.04 14:00:00,61950,62125,61915,62040,9895
2014.09.04 14:15:00,62035,62220,61960,62055,15237
2014.09.04 14:30:00,62050,62055,61815,61825,14469
2014.09.04 14:45:00,61825,61880,61705,61835,12578
2014.09.04 15:00:00,61830,61890,61695,61735,11781
2014.09.04 15:15:00,61730,61795,61665,61715,7869
2014.09.04 15:30:00,61715,61865,61695,61850,10521
2014.09.04 15:45:00,61850,61915,61655,61660,9586
2014.09.04 16:00:00,61670,61740,61565,61600,12465
2014.09.04 16:15:00,61600,61665,61400,61520,13129
2014.09.04 16:30:00,61520,61595,61445,61485,7094
2014.09.04 16:45:00,61480,61545,61430,61530,7550
2014.09.04 17:00:00,61520,61545,61450,61485,4080
2014.09.04 17:15:00,61490,61570,61485,61515,3234
2014.09.04 17:30:00,61515,61515,61440,61465,2329
2014.09.04 17:45:00,61465,61490,61455,61475,804
2014.09.05 09:00:00,61360,61395,61255,61355,4247
2014.09.05 09:15:00,61355,61365,61160,61275,5691
2014.09.05 09:30:00,61265,61695,61250,61580,14712
2014.09.05 09:45:00,61580,61595,61365,61450,10393
2014.09.05 10:00:00,61450,61675,61345,61515,17308
2014.09.05 10:15:00,61515,61655,61450,61595,12159
2014.09.05 10:30:00,61595,61670,61410,61460,21903
2014.09.05 10:45:00,61465,61570,61310,61310,15908
2014.09.05 11:00:00,61320,61330,60885,60895,30436
2014.09.05 11:15:00,60895,61135,60885,61115,18322
2014.09.05 11:30:00,61115,61165,60960,61050,14131
2014.09.05 11:45:00,61055,61235,60975,61120,11924
2014.09.05 12:00:00,61115,61240,61060,61085,11352
2014.09.05 12:15:00,61085,61135,60990,61125,9952
2014.09.05 12:30:00,61115,61285,61105,61190,10033
2014.09.05 12:45:00,61180,61310,61130,61290,10173
2014.09.05 13:00:00,61290,61320,61165,61235,7031
2014.09.05 13:15:00,61225,61315,61175,61200,7982
2014.09.05 13:30:00,61200,61315,61185,61295,7105
2014.09.05 13:45:00,61290,61375,61255,61300,7648
2014.09.05 14:00:00,61295,61400,61260,61335,7620
2014.09.05 14:15:00,61335,61440,61310,61400,7549
2014.09.05 14:30:00,61395,61465,61300,61320,7085
2014.09.05 14:45:00,61315,61335,61180,61235,9360
2014.09.05 15:00:00,61230,61285,61080,61220,13317
2014.09.05 15:15:00,61215,61345,61195,61345,8353
2014.09.05 15:30:00,61345,61485,61335,61440,11737
2014.09.05 15:45:00,61440,61500,61380,61430,9338
2014.09.05 16:00:00,61425,61435,61210,61260,11918
2014.09.05 16:15:00,61260,61430,61230,61385,8384
2014.09.05 16:30:00,61385,61515,61320,61455,9137
2014.09.05 16:45:00,61460,61500,61335,61400,7170
2014.09.05 17:00:00,61400,61420,61255,61350,5698
2014.09.05 17:15:00,61340,61370,61240,61360,3732
2014.09.05 17:30:00,61350,61540,61330,61500,4198
2014.09.05 17:45:00,61505,61570,61490,61490,2418
2014.09.08 09:00:00,61200,62060,61200,61855,16530
2014.09.08 09:15:00,61855,62130,61785,62050,15131
2014.09.08 09:30:00,62050,62230,61975,62095,9699
2014.09.08 09:45:00,62100,62150,61950,62130,8531
2014.09.08 10:00:00,62125,62250,61910,61995,11291
2014.09.08 10:15:00,61995,62160,61875,61965,12076
2014.09.08 10:30:00,61960,61970,61625,61780,24657
2014.09.08 10:45:00,61785,61850,61090,61185,28750
2014.09.08 11:00:00,61185,61325,61020,61320,25095
2014.09.08 11:15:00,61320,61320,60890,60960,19937
2014.09.08 11:30:00,60960,61155,60910,61035,11383
2014.09.08 11:45:00,61040,61335,60970,61275,15199
2014.09.08 12:00:00,61270,61295,61150,61275,10319
2014.09.08 12:15:00,61270,61425,61160,61390,12084
2014.09.08 12:30:00,61390,61550,61355,61500,6852
2014.09.08 12:45:00,61495,61500,61275,61390,9354
2014.09.08 13:00:00,61390,61435,61160,61235,10861
2014.09.08 13:15:00,61245,61320,61120,61280,8708
2014.09.08 13:30:00,61290,61320,61215,61285,5279
2014.09.08 13:45:00,61285,61285,60815,60815,14459
2014.09.08 14:00:00,60820,60980,60770,60845,11772
2014.09.08 14:15:00,60850,60900,60545,60550,14459
2014.09.08 14:30:00,60555,60595,60380,60455,18372
2014.09.08 14:45:00,60455,60585,60275,60345,15152
2014.09.08 15:00:00,60350,60440,60285,60425,10464
2014.09.08 15:15:00,60425,60470,60175,60190,13605
2014.09.08 15:30:00,60190,60240,60040,60170,14681
2014.09.08 15:45:00,60170,60220,59935,60040,12173
2014.09.08 16:00:00,60040,60090,59985,60045,7189
2014.09.08 16:15:00,60040,60065,59770,59900,16752
2014.09.08 16:30:00,59900,59975,59865,59965,7539
2014.09.08 16:45:00,59960,60020,59735,59790,13005
2014.09.08 17:00:00,59785,59820,59610,59645,9269
2014.09.08 17:15:00,59650,59730,59625,59680,2621
2014.09.08 17:30:00,59680,59710,59315,59450,6235
2014.09.08 17:45:00,59440,59485,59295,59295,3382
2014.09.09 09:00:00,59520,59550,59150,59360,8275
2014.09.09 09:15:00,59350,59440,59325,59350,4810
2014.09.09 09:30:00,59350,59380,59195,59240,4777
2014.09.09 09:45:00,59235,59275,58585,59025,14073
2014.09.09 10:00:00,59035,59380,59020,59280,13709
2014.09.09 10:15:00,59280,59785,59245,59725,17967
2014.09.09 10:30:00,59730,59900,59185,59245,35870
2014.09.09 10:45:00,59230,59585,59095,59410,21832
2014.09.09 11:00:00,59415,59470,59045,59340,19281
2014.09.09 11:15:00,59345,59530,59165,59520,12212
2014.09.09 11:30:00,59515,59750,59480,59730,11453
2014.09.09 11:45:00,59725,59855,59655,59835,7523
2014.09.09 12:00:00,59835,60085,59755,60045,12443
2014.09.09 12:15:00,60045,60075,59780,59835,8134
2014.09.09 12:30:00,59840,59900,59585,59665,9819
2014.09.09 12:45:00,59665,59820,59420,59470,10488
2014.09.09 13:00:00,59470,59545,59370,59385,7460
2014.09.09 13:15:00,59380,59590,59380,59535,5678
2014.09.09 13:30:00,59545,59575,59245,59315,7130
2014.09.09 13:45:00,59315,59355,59205,59330,5149
2014.09.09 14:00:00,59325,59400,59235,59365,4300
2014.09.09 14:15:00,59365,59415,59285,59355,4104
2014.09.09 14:30:00,59355,59390,59220,59370,4464
2014.09.09 14:45:00,59375,59495,59330,59395,8584
2014.09.09 15:00:00,59395,59450,59100,59130,8865
2014.09.09 15:15:00,59120,59210,58860,58865,11981
2014.09.09 15:30:00,58870,59020,58810,58860,8648
2014.09.09 15:45:00,58865,59070,58850,59000,6429
2014.09.09 16:00:00,59005,59265,58980,59100,13181
2014.09.09 16:15:00,59090,59140,58920,59080,10044
2014.09.09 16:30:00,59070,59200,59045,59085,5674
2014.09.09 16:45:00,59075,59205,59005,59175,7087
2014.09.09 17:00:00,59175,59380,59160,59365,5099
2014.09.09 17:15:00,59360,59375,59210,59210,2925
2014.09.09 17:30:00,59225,59240,59155,59170,1333
2014.09.09 17:45:00,59170,59285,59170,59260,2297
2014.09.10 09:00:00,59020,59170,58870,58930,7396
2014.09.10 09:15:00,58935,59045,58705,58755,11169
2014.09.10 09:30:00,58745,58800,58580,58605,10365
2014.09.10 09:45:00,58600,58750,58530,58730,10670
2014.09.10 10:00:00,58735,58840,58585,58695,14671
2014.09.10 10:15:00,58695,58985,58665,58855,16178
2014.09.10 10:30:00,58860,58920,58480,58500,27220
2014.09.10 10:45:00,58495,58565,58350,58460,16515
2014.09.10 11:00:00,58465,58605,58255,58560,19846
2014.09.10 11:15:00,58565,58645,58450,58535,14603
2014.09.10 11:30:00,58535,58615,58325,58440,15309
2014.09.10 11:45:00,58435,58475,58255,58400,13156
2014.09.10 12:00:00,58405,58430,58210,58270,11630
2014.09.10 12:15:00,58270,58425,58225,58380,10725
2014.09.10 12:30:00,58385,58555,58360,58480,11395
2014.09.10 12:45:00,58475,58610,58370,58565,11269
2014.09.10 13:00:00,58560,58580,58320,58355,9709
2014.09.10 13:15:00,58355,58475,58320,58420,7858
2014.09.10 13:30:00,58420,58500,58355,58425,8531
2014.09.10 13:45:00,58420,58500,58285,58315,9293
2014.09.10 14:00:00,58320,58465,58295,58400,8286
2014.09.10 14:15:00,58395,58455,58255,58290,9976
2014.09.10 14:30:00,58290,58360,58170,58190,12268
2014.09.10 14:45:00,58190,58190,58000,58100,16068
2014.09.10 15:00:00,58095,58245,58090,58105,9679
2014.09.10 15:15:00,58105,58165,57965,58090,12472
2014.09.10 15:30:00,58090,58245,58090,58225,12817
2014.09.10 15:45:00,58220,58290,58130,58230,9569
2014.09.10 16:00:00,58235,58380,58160,58305,13268
2014.09.10 16:15:00,58305,58420,58255,58395,6488
2014.09.10 16:30:00,58395,58530,58365,58500,7054
2014.09.10 16:45:00,58505,58630,58445,58620,13244
2014.09.10 17:00:00,58615,58815,58565,58815,11873
2014.09.10 17:15:00,58810,58860,58715,58850,4094
2014.09.10 17:30:00,58850,58940,58840,58905,5671
2014.09.10 17:45:00,58900,59125,58870,59125,4455
2014.09.11 09:00:00,58980,59270,58915,59065,11182
2014.09.11 09:15:00,59055,59165,59005,59115,7623
2014.09.11 09:30:00,59125,59230,59085,59200,6444
2014.09.11 09:45:00,59200,59245,59040,59125,9271
2014.09.11 10:00:00,59120,59310,58970,59140,20236
2014.09.11 10:15:00,59140,59150,58840,58860,16511
2014.09.11 10:30:00,58860,58970,58665,58725,24166
2014.09.11 10:45:00,58715,59160,58660,59100,22337
2014.09.11 11:00:00,59105,59355,59050,59065,21065
2014.09.11 11:15:00,59065,59175,58965,59080,12626
2014.09.11 11:30:00,59080,59100,58885,59020,13634
2014.09.11 11:45:00,59015,59150,58990,59110,10738
2014.09.11 12:00:00,59110,59245,59095,59130,10582
2014.09.11 12:15:00,59130,59190,58940,58955,10244
2014.09.11 12:30:00,58955,59030,58805,58860,14950
2014.09.11 12:45:00,58860,58965,58785,58865,9217
2014.09.11 13:00:00,58870,58940,58680,58695,12553
2014.09.11 13:15:00,58700,58835,58645,58765,9049
2014.09.11 13:30:00,58765,58880,58745,58800,6347
2014.09.11 13:45:00,58800,58930,58800,58865,5839
2014.09.11 14:00:00,58870,59020,58805,59000,7656
2014.09.11 14:15:00,58995,59050,58915,58990,8157
2014.09.11 14:30:00,58990,59025,58775,58810,11687
2014.09.11 14:45:00,58805,58965,58795,58950,7644
2014.09.11 15:00:00,58965,59140,58935,59125,12090
2014.09.11 15:15:00,59135,59260,59085,59260,11658
2014.09.11 15:30:00,59265,59400,59165,59185,15851
2014.09.11 15:45:00,59195,59260,59040,59175,12127
2014.09.11 16:00:00,59175,59175,59065,59140,6354
2014.09.11 16:15:00,59140,59215,58895,58955,17021
2014.09.11 16:30:00,58945,59135,58945,59075,8872
2014.09.11 16:45:00,59080,59080,58900,58975,12465
2014.09.11 17:00:00,58975,58980,58780,58810,9380
2014.09.11 17:15:00,58805,58845,58735,58745,3391
2014.09.11 17:30:00,58740,58765,58690,58720,2627
2014.09.11 17:45:00,58725,58740,58620,58655,3765
2014.09.12 09:00:00,58500,58590,58075,58120,10282
2014.09.12 09:15:00,58115,58165,57980,58085,9224
2014.09.12 09:30:00,58085,58205,57925,57995,7627
2014.09.12 09:45:00,58000,58110,57855,58050,10868
2014.09.12 10:00:00,58050,58190,57635,57855,31229
2014.09.12 10:15:00,57860,58100,57785,58045,11778
2014.09.12 10:30:00,58055,58105,57670,57760,26965
2014.09.12 10:45:00,57760,57945,57685,57740,12887
2014.09.12 11:00:00,57735,58125,57725,58110,15513
2014.09.12 11:15:00,58115,58220,57850,58035,21068
2014.09.12 11:30:00,58030,58145,57985,58105,9449
2014.09.12 11:45:00,58105,58170,57995,58120,10648
2014.09.12 12:00:00,58120,58240,57960,58220,14597
2014.09.12 12:15:00,58215,58280,58100,58255,9999
2014.09.12 12:30:00,58250,58370,58165,58360,8946
2014.09.12 12:45:00,58360,58375,58190,58195,9039
2014.09.12 13:00:00,58195,58310,58140,58290,7591
2014.09.12 13:15:00,58290,58330,58240,58320,5902
2014.09.12 13:30:00,58315,58320,58135,58165,9342
2014.09.12 13:45:00,58170,58215,58115,58170,4990
2014.09.12 14:00:00,58175,58315,58150,58225,7142
2014.09.12 14:15:00,58230,58255,57935,58015,13638
2014.09.12 14:30:00,58020,58080,57910,58065,7997
2014.09.12 14:45:00,58060,58110,57680,57720,16962
2014.09.12 15:00:00,57725,57800,57620,57780,13347
2014.09.12 15:15:00,57775,57780,57275,57380,21930
2014.09.12 15:30:00,57385,57580,57265,57265,14884
2014.09.12 15:45:00,57265,57335,57110,57245,16012
2014.09.12 16:00:00,57245,57505,57195,57475,12354
2014.09.12 16:15:00,57485,57575,57400,57460,10949
2014.09.12 16:30:00,57465,57585,57400,57490,7314
2014.09.12 16:45:00,57485,57530,57290,57315,12231
2014.09.12 17:00:00,57315,57460,57215,57265,8096
2014.09.12 17:15:00,57265,57330,57050,57175,6099
2014.09.12 17:30:00,57170,57235,57110,57180,2399
2014.09.12 17:45:00,57180,57250,57140,57185,2612
2014.09.15 09:00:00,57100,57330,56985,57290,8195
2014.09.15 09:15:00,57295,57420,57225,57315,6628
2014.09.15 09:30:00,57310,57505,57230,57465,6943
2014.09.15 09:45:00,57470,57595,57460,57560,6721
2014.09.15 10:00:00,57555,57585,57295,57375,11320
2014.09.15 10:15:00,57380,57560,57355,57415,9329
2014.09.15 10:30:00,57420,57960,57390,57885,27529
2014.09.15 10:45:00,57880,57935,57740,57850,12961
2014.09.15 11:00:00,57845,57930,57750,57885,7976
2014.09.15 11:15:00,57885,58060,57845,57920,14501
2014.09.15 11:30:00,57920,58025,57695,57725,13590
2014.09.15 11:45:00,57725,57855,57680,57835,8890
2014.09.15 12:00:00,57835,57965,57755,57840,7137
2014.09.15 12:15:00,57840,57850,57620,57700,11712
2014.09.15 12:30:00,57700,57785,57630,57750,5357
2014.09.15 12:45:00,57745,57755,57570,57655,7030
2014.09.15 13:00:00,57655,57785,57550,57745,8375
2014.09.15 13:15:00,57745,57830,57685,57775,4877
2014.09.15 13:30:00,57775,57885,57740,57855,5321
2014.09.15 13:45:00,57850,57860,57715,57740,4510
2014.09.15 14:00:00,57740,57795,57645,57655,5501
2014.09.15 14:15:00,57650,57825,57645,57740,5796
2014.09.15 14:30:00,57745,57790,57675,57735,4015
2014.09.15 14:45:00,57735,57750,57590,57600,5494
2014.09.15 15:00:00,57600,57680,57585,57670,5199
2014.09.15 15:15:00,57665,58005,57640,57990,16214
2014.09.15 15:30:00,57980,58300,57960,58240,17670
2014.09.15 15:45:00,58230,58350,58210,58260,11045
2014.09.15 16:00:00,58260,58345,58150,58235,8355
2014.09.15 16:15:00,58235,58335,58225,58245,6192
2014.09.15 16:30:00,58245,58450,58220,58385,10613
2014.09.15 16:45:00,58385,58475,58315,58415,10359
2014.09.15 17:00:00,58415,58470,58360,58410,5198
2014.09.15 17:15:00,58415,58455,58320,58430,4587
2014.09.15 17:30:00,58425,58490,58410,58475,2051
2014.09.15 17:45:00,58470,58480,58400,58450,3105
2014.09.16 09:00:00,58280,58775,58190,58705,12541
2014.09.16 09:15:00,58705,58740,58615,58640,5335
2014.09.16 09:30:00,58630,58760,58555,58570,7466
2014.09.16 09:45:00,58570,58765,58560,58650,8468
